gender,uti_ratio,limit,mortgage_payment,n_overdue,n_cards,overdue
F,0.07,2000,5755,3,6,0
F,1.03,2000,0,14,4,1
F,1.22,2000,0,1,15,0
F,0.73,2000,0,4,9,0
F,1.52,2000,0,0,5,0
F,1,2000,0,5,1,1
F,0.45,2000,0,0,0,0
F,1.01,2000,0,0,12,0
F,1,2000,0,3,2,1
F,0.2,2000,0,1,2,0
F,0.01,2000,0,1,4,0
F,0.99,2000,0,0,3,0
F,0.03,2000,0,1,10,0
F,0.12,2000,0,1,0,0
F,1.01,2000,0,1,6,0
F,1,2000,0,4,6,0
F,1.01,2000,0,0,13,0
F,0.69,2000,0,0,10,1
F,1.02,2000,0,3,0,0
F,0.58,2000,0,0,14,1
F,1.01,2000,0,11,12,1
F,1.01,2000,0,2,3,0
F,0.13,2000,0,0,6,0
F,1.06,2000,0,2,2,0
F,1.07,2000,0,0,3,0
F,1,2000,0,2,9,1
F,1.38,2000,600,0,17,0
F,0.96,2000,4182,22,19,0
F,0.9,2000,0,0,0,1
F,0.98,2000,0,2,7,0
F,1.1,2000,0,0,12,1
F,0.73,2000,0,0,0,0
F,0.89,2000,0,0,0,0
F,1,2000,0,0,7,0
F,0.99,2000,0,2,5,1
F,0.9,2000,739,0,3,0
F,0.99,2000,1232,1,12,0
F,0.7,2000,0,2,12,1
F,1,2000,0,4,11,1
F,1,2000,0,0,6,0
F,0.99,2000,0,6,0,1
F,0,2000,465,0,6,0
F,1.58,2000,0,1,12,0
F,0.97,2000,0,3,2,1
F,1.02,2000,0,9,1,0
F,0.07,2000,0,0,3,0
F,0.99,2000,0,2,6,0
F,0.99,2000,233,0,16,1
F,1,2000,0,0,7,0
F,0.41,2000,4948,0,1,0
F,1,2000,0,0,9,0
F,0.68,2000,0,0,0,0
F,0.95,2000,0,0,1,0
F,0.99,2000,0,0,5,0
F,0.67,2000,1358,0,3,0
F,1.04,2000,0,1,6,1
F,0.86,2000,0,0,1,0
F,0.07,2000,0,4,3,1
F,0.03,2000,0,0,3,0
F,0.08,2000,0,0,3,0
F,0.07,2000,0,1,1,0
F,0.8,2000,0,1,0,0
F,0.93,2000,0,3,0,0
F,0.37,2000,0,0,1,0
F,0.94,2000,0,1,1,0
F,1.02,2000,0,8,5,1
F,0,2000,0,0,0,0
F,0.86,2000,0,7,1,1
F,0.02,2000,0,0,1,0
F,1.01,2000,0,3,7,0
F,1.47,2000,0,7,0,1
F,0.99,2000,0,1,9,0
F,0.57,2000,0,1,0,0
F,0.2,2000,0,1,0,0
F,0.93,2000,0,4,3,0
F,1,2000,0,2,18,0
F,0.45,2000,0,8,1,1
F,0.02,2000,0,1,2,0
F,1,2000,0,2,2,0
F,0.96,2000,0,9,0,1
F,1.12,2000,0,1,8,0
F,1.01,2000,0,4,4,1
F,1.01,2000,0,14,4,1
F,0.35,2000,0,1,0,0
F,0.08,2000,0,1,5,0
F,1.4,2000,0,3,7,1
F,1.02,2000,0,1,3,0
F,0.98,2000,0,1,0,0
F,1,2000,0,0,7,0
F,0.79,2000,0,2,4,1
F,0.86,2000,0,7,0,0
F,1.01,2000,0,0,11,0
F,1.01,2000,0,0,3,0
F,0,2000,0,0,5,0
F,0.99,2000,0,1,2,0
F,1.01,2000,0,8,2,0
F,1.04,2000,0,0,3,0
F,0.99,2000,0,1,4,0
F,1.01,2000,0,1,0,0
F,1.13,2000,1560,2,4,1
F,1.01,2000,0,0,4,0
F,1.02,2000,0,5,0,0
F,0.02,2000,0,4,2,0
F,0.97,2000,0,0,8,0
F,0.02,2000,0,0,1,0
F,1,2000,0,0,12,0
F,0.97,2000,0,2,2,0
F,0.9,2000,285,0,1,0
F,0.3,2000,1078,0,7,0
F,1,2000,7733,2,1,0
F,0.11,2000,875,0,0,1
F,1,2000,0,4,6,1
F,1.02,2000,0,1,4,1
F,0.12,2000,0,1,0,0
F,2.98,2000,2215,0,6,0
F,0.72,2000,3448,0,1,0
F,0.15,2000,0,0,0,0
F,0.82,2000,0,0,4,0
F,0.07,2000,0,2,0,0
F,0.6,2000,0,2,0,0
F,1,2000,0,0,3,1
F,0.95,2000,0,0,2,0
F,0.66,2000,0,3,0,0
F,0.89,2000,0,3,0,0
F,1.01,2000,0,0,2,0
F,0.52,2000,2298,0,8,0
F,0.14,2000,2636,1,2,0
F,1.01,2000,0,0,5,0
F,1.16,2000,0,0,16,0
F,0.99,2000,0,4,0,0
F,0,2000,0,1,0,0
F,0.87,2000,0,6,0,1
F,0.51,2000,0,3,4,0
F,0.29,2000,1135,0,2,0
F,1.02,2000,0,2,0,0
F,3.38,2000,0,3,6,1
F,0,2000,0,0,8,0
F,1,2000,0,0,5,0
F,1,2000,0,1,7,0
F,0.24,2000,0,0,0,0
F,1.01,2300,0,8,2,1
F,0.9,2500,0,2,4,0
F,0.99,2500,0,8,4,0
F,0.47,2500,0,2,3,0
F,0.69,2500,0,3,4,0
F,1,2500,0,0,13,0
F,0.99,2500,0,2,11,0
F,0.62,2500,0,0,7,1
F,0.33,2500,0,0,10,0
F,0.48,2500,0,1,3,1
F,0.14,2500,0,0,4,0
F,0,2500,0,0,3,0
F,0.99,2500,928,5,4,0
F,1.61,2500,0,0,6,1
F,0.12,2500,0,0,8,0
F,1.46,2800,0,0,18,1
F,0.96,2800,0,0,4,0
F,1,3000,2258,3,4,1
F,0.82,3000,0,7,17,1
F,0.21,3000,0,7,5,1
F,0.11,3000,0,1,4,1
F,0.4,3000,0,1,15,0
F,0.96,3000,0,2,2,0
F,0.01,3000,0,0,1,0
F,0,3000,0,1,1,1
F,1,3000,0,0,2,0
F,0.84,3000,0,2,1,0
F,0.79,3000,0,0,2,0
F,1.01,3000,0,3,10,0
F,1.04,3000,0,13,4,1
F,1.01,3000,0,2,1,1
F,0,3000,0,0,0,0
F,0.65,3000,0,0,4,1
F,1.01,3000,0,4,0,0
F,1.16,3000,0,3,15,1
F,0.99,3000,0,1,7,1
F,0.91,3000,0,2,0,0
F,0.99,3000,0,0,5,1
F,0.02,3000,0,0,5,0
F,1.03,3000,0,3,0,0
F,0.51,3000,0,0,2,1
F,0,3000,0,0,1,1
F,1.01,3000,0,1,0,0
F,0.67,3000,0,4,12,1
F,0.76,3000,0,1,3,1
F,0.65,3000,0,3,7,1
F,0.01,3000,0,1,1,0
F,1.04,3000,0,2,1,0
F,0,3000,0,2,0,0
F,0.97,3000,0,4,2,1
F,0.25,3000,0,0,3,0
F,0.01,3000,0,1,0,0
F,0.07,3000,0,0,6,0
F,0.93,3000,0,0,3,0
F,0.17,3000,0,0,4,0
F,0.72,3000,0,0,0,0
F,0.35,3000,0,2,0,0
F,0.35,3000,0,1,0,0
F,0.97,3000,0,9,6,1
F,1.02,3000,0,2,4,0
F,0.36,3000,0,0,2,0
F,0.87,3000,1463,3,11,0
F,0,3000,0,0,0,0
F,0.35,3000,0,2,8,0
F,0,3000,0,0,0,0
F,0.24,3000,0,2,0,0
F,0.96,3000,0,2,6,0
F,0.55,3000,0,1,0,0
F,0.43,3000,0,2,1,0
F,0.92,3000,0,4,1,0
F,0.8,3000,0,4,0,0
F,0.99,3000,0,2,0,1
F,0,3000,0,0,3,0
F,0.75,3000,0,0,0,1
F,0.73,3000,0,0,0,0
F,0,3000,1341,0,2,0
F,0.02,3000,0,0,0,0
F,0.16,3000,0,0,0,0
F,0.33,3000,0,0,8,1
F,1,3000,0,1,9,0
F,0.04,3000,0,0,3,0
F,0.98,3000,3005,5,3,1
F,0.18,3000,1065,0,8,0
F,0,3000,0,0,3,0
F,0.91,3000,0,0,3,0
F,0.67,3000,0,1,1,1
F,0.06,3000,0,0,1,0
F,0.98,3000,0,1,3,1
F,0.01,3000,0,0,3,0
F,0.8,3000,0,0,5,0
F,1.03,3000,0,11,11,1
F,0.56,3000,22107,1,12,0
F,0.91,3000,0,0,0,0
F,0,3000,0,0,0,0
F,0.03,3000,0,0,0,0
F,0.44,3000,0,0,0,0
F,0.99,3000,0,4,0,0
F,0.07,3000,0,0,2,0
F,0,3000,0,0,0,0
F,0.06,3000,0,0,1,0
F,0.01,3000,0,5,14,0
F,0.9,3000,0,0,2,1
F,0.18,3000,0,0,0,0
F,0.69,3000,0,0,2,0
F,1.01,3000,0,2,0,0
F,0.04,3000,0,0,6,0
F,0.81,3000,0,3,1,1
F,0.34,3000,1843,0,3,0
F,0.22,3000,0,0,0,0
F,0.88,3000,0,0,0,0
F,1,3000,0,0,4,0
F,0.16,3000,0,0,3,0
F,0.53,3000,0,3,2,0
F,0.74,3000,1273,8,3,0
F,0.01,3000,0,0,10,0
F,0.17,3000,0,1,1,0
F,0.29,3000,0,1,1,0
F,0,3000,0,0,1,0
F,0.88,3000,0,0,4,0
F,0.71,3000,0,0,0,0
F,0.59,3000,0,0,1,0
F,1,3000,0,3,3,1
F,0.01,3000,0,0,1,0
F,1.01,3000,0,4,7,1
F,0,3000,0,0,2,0
F,0.63,3000,0,2,0,0
F,0.77,3000,0,7,5,0
F,0.27,3000,0,0,4,0
F,1.02,3000,0,3,1,0
F,1.02,3000,0,2,9,1
F,0.61,3000,0,2,1,1
F,0,3000,0,0,1,0
F,0.99,3000,0,1,0,0
F,0.96,3000,0,2,0,0
F,0.54,3000,0,0,4,0
F,0.41,3000,0,1,5,1
F,0,3000,0,0,0,0
F,0.88,3000,0,7,6,0
F,0,3000,0,0,1,0
F,0,3000,842,0,0,1
F,0.05,3000,0,0,0,0
F,0.26,3000,0,0,2,0
F,1.01,3000,0,3,6,1
F,0,3000,0,0,4,0
F,0,3000,0,0,2,1
F,0.17,3000,0,0,4,0
F,0.22,3000,0,1,3,0
F,0.63,3000,0,3,7,0
F,0.65,3000,0,0,3,1
F,0.62,3000,0,5,5,1
F,0.96,3000,0,0,0,0
F,0.26,3000,1046,0,0,0
F,0.38,3000,0,1,1,0
F,0.92,3000,0,3,3,1
F,0.88,3000,0,0,3,0
F,0,3000,0,0,0,0
F,1.01,3000,0,2,1,0
F,0,3000,0,0,0,0
F,0.54,3000,0,5,6,1
F,0,3000,0,0,1,0
F,0,3000,0,0,1,1
F,1.02,3000,0,4,0,1
F,1.04,3000,0,2,0,0
F,0.64,3000,0,0,2,0
F,1.02,3000,0,2,0,0
F,0.96,3000,0,5,0,0
F,0.3,3000,0,1,1,0
F,0,3000,0,0,3,0
F,1.03,3000,0,2,5,0
F,0.01,3000,800,0,2,0
F,0,3000,0,1,0,0
F,0.86,3000,0,0,4,0
F,0.97,3000,0,1,1,0
F,0.68,3000,0,0,0,0
F,0.77,3000,0,0,5,0
F,0,3000,0,0,0,0
F,1,3000,0,1,2,0
F,1,3000,0,1,0,0
F,1.07,3000,0,0,5,0
F,1.04,3000,0,8,3,1
F,0.99,3000,0,2,0,0
F,0.56,3000,0,0,3,0
F,1.02,3000,0,2,0,0
F,0.96,3000,0,3,0,0
F,0.53,3000,0,4,0,0
F,1,3000,0,0,10,0
F,0.59,3000,3358,2,8,0
F,0,3000,0,0,0,0
F,1,3000,0,2,10,0
F,0.55,3000,0,2,3,0
F,0.92,3000,565,1,1,0
F,0.05,3000,0,1,0,0
F,0.55,3000,0,0,6,0
F,0.01,3000,0,0,3,0
F,0,3000,0,1,0,1
F,0.91,3000,0,0,17,0
F,0.33,3000,0,2,4,1
F,1.09,3000,0,0,3,0
F,0.98,3000,0,0,0,0
F,1,3000,0,0,2,0
F,0.89,3000,6083,5,18,0
F,0.78,3000,0,0,0,0
F,0.3,3000,0,0,2,0
F,0,3000,0,0,2,0
F,0.99,3000,0,2,0,0
F,1,3000,0,0,7,0
F,0.92,3000,0,0,26,0
F,1.07,3000,0,3,0,0
F,0.93,3000,0,3,3,0
F,0.89,3000,0,1,0,0
F,0.07,3000,0,0,3,0
F,0.75,3000,0,0,2,0
F,1.31,3000,0,4,2,0
F,0.73,3000,0,1,7,1
F,1.23,3000,1335,3,25,1
F,0.67,3000,0,1,7,0
F,0.18,3000,0,0,2,0
F,0.69,3000,0,0,2,0
F,1.01,3000,0,2,3,0
F,0.97,3000,0,8,10,0
F,0,3000,0,0,4,0
F,1.22,3000,0,0,18,0
F,1.03,3000,0,1,4,0
F,0.85,3000,0,0,0,0
F,0.08,3000,0,2,3,0
F,0.49,3000,0,0,2,0
F,0.23,3000,0,0,7,0
F,0.99,3000,0,4,0,1
F,1.08,3000,0,6,2,1
F,0.28,3000,0,0,0,0
F,0.36,3000,0,0,0,0
F,0.21,3000,0,0,2,0
F,1.01,3000,0,0,5,0
F,0.93,3000,0,0,0,0
F,0.15,3000,0,0,3,0
F,1.01,3000,0,1,0,0
F,0.18,3000,0,0,21,0
F,0.7,3000,0,0,0,0
F,1.01,3000,0,0,0,0
F,1.01,3000,0,4,0,1
F,0.52,3000,0,0,0,0
F,0,3000,0,0,0,0
F,0.35,3000,0,0,0,0
F,1,3000,0,0,8,0
F,0.38,3000,0,0,2,0
F,1.01,3000,0,1,0,0
F,0.99,3000,0,0,0,0
F,1.02,3000,0,1,2,1
F,0.97,3000,0,6,5,1
F,0.86,3000,0,2,1,1
F,0.15,3000,0,1,0,0
F,0.85,3000,0,3,3,1
F,1.01,3000,0,0,2,0
F,0.21,3000,2411,0,4,0
F,0.04,3000,0,0,1,1
F,2.19,3000,0,1,3,0
F,0,3000,0,1,7,0
F,0,3000,0,0,0,0
F,0.6,3000,0,6,3,1
F,0.13,3000,1438,1,7,1
F,1.02,3000,0,6,0,1
F,0.88,3000,0,0,0,0
F,0.77,3000,0,1,13,0
F,0.51,3000,0,1,0,0
F,0.49,3000,0,3,1,0
F,0.25,3000,0,0,2,0
F,0.96,3000,0,1,0,0
F,0.97,3000,0,0,2,0
F,0.62,3000,0,0,2,0
F,0.21,3000,0,1,0,1
F,0.55,3000,0,2,2,0
F,0.02,3000,0,1,2,0
F,1,3000,0,0,11,0
F,0.16,3000,0,1,0,0
F,0.97,3000,0,0,2,1
F,0.69,3000,0,0,6,0
F,0.72,3000,0,0,1,0
F,0,3000,0,1,1,0
F,0.23,3000,0,0,6,0
F,0,3000,0,2,0,0
F,1.02,3000,0,6,2,0
F,0.19,3000,0,0,1,0
F,0.24,3000,0,1,0,0
F,1.02,3000,0,13,0,1
F,0.19,3000,0,2,0,0
F,0.06,3000,0,0,19,0
F,0.14,3000,4230,4,3,1
F,0.93,3000,0,1,0,0
F,0.9,3000,0,2,1,0
F,0.28,3000,3140,0,3,0
F,0.08,3000,0,0,0,0
F,1.02,3000,0,3,0,1
F,1.2,3000,8999,5,2,1
F,0.48,3000,0,4,0,0
F,0,3000,0,0,3,0
F,0.86,3000,0,0,0,0
F,0.99,3000,0,15,2,1
F,1,3000,0,0,0,0
F,0.47,3000,0,0,0,0
F,1,3000,0,0,5,0
F,0.34,3000,0,0,1,0
F,1.01,3000,0,10,6,1
F,0.73,3000,0,2,1,0
F,1.02,3000,0,5,17,1
F,0.86,3000,0,0,0,0
F,0.5,3000,0,0,3,0
F,0.33,3000,0,0,0,1
F,0.98,3000,0,5,2,1
F,1,3000,0,2,0,0
F,0.95,3000,0,2,1,0
F,0,3000,0,0,0,0
F,1.99,3000,0,3,7,1
F,1,3000,5970,0,16,1
F,0,3000,0,0,2,0
F,0,3000,0,0,0,0
F,0,3000,0,0,1,0
F,1.57,3000,0,0,7,1
F,1,3000,0,0,17,1
F,0.17,3000,0,0,1,0
F,0,3000,0,0,0,0
F,1.02,3000,0,0,0,0
F,0.73,3000,0,1,1,0
F,1.3,3000,0,3,0,0
F,0.4,3000,0,0,4,1
F,0.78,3000,0,2,0,0
F,0.26,3000,0,0,4,0
F,0.02,3000,0,0,0,0
F,1.01,3000,0,0,5,0
F,0.9,3000,0,1,2,1
F,0,3000,0,1,1,0
F,0.51,3000,0,4,3,0
F,0.63,3000,0,2,7,0
F,0.04,3000,0,0,1,0
F,1,3000,0,0,3,1
F,1,3000,0,4,2,0
F,0.03,3000,0,0,1,0
F,0.96,3000,0,1,19,0
F,1.02,3000,1780,0,14,0
F,0.71,3000,0,0,1,0
F,0.52,3000,0,1,0,0
F,0,3000,0,0,0,0
F,0.01,3000,4964,1,6,0
F,0.65,3000,0,1,6,0
F,0,3000,0,0,1,0
F,0.21,3000,0,5,1,0
F,0.47,3000,0,0,3,0
F,1,3000,3125,0,13,0
F,1.02,3000,0,0,7,0
F,1,3000,1223,1,4,1
F,0.03,3000,0,0,3,0
F,0,3000,0,0,0,0
F,0.17,3000,0,0,0,0
F,0.96,3000,0,2,5,0
F,0.21,3000,0,7,0,1
F,0.06,3000,0,2,0,0
F,0.96,3000,0,2,4,0
F,0.89,3000,0,1,0,1
F,0.25,3000,0,2,3,0
F,0.96,3000,0,1,15,0
F,0.99,3000,0,0,2,1
F,0.95,3000,0,3,2,1
F,0.99,3000,0,1,2,0
F,0,3000,0,0,2,0
F,0.93,3000,0,0,0,0
F,0.19,3000,0,0,2,0
F,1.24,3000,0,2,5,1
F,0.67,3000,0,1,1,0
F,0.09,3000,0,1,7,0
F,0.17,3000,0,0,0,0
F,1.04,3000,0,15,5,1
F,0.96,3000,0,0,1,0
F,0.23,3000,0,0,0,1
F,0,3000,0,0,1,0
F,1,3000,0,2,0,0
F,1.02,3000,0,0,2,0
F,1.16,3000,0,0,1,0
F,1,3000,0,0,1,0
F,0.91,3000,0,0,2,1
F,0,3000,0,0,0,0
F,0.98,3000,0,5,5,0
F,1,3000,0,2,3,1
F,0,3000,0,0,0,0
F,1.03,3000,0,3,0,0
F,0.86,3000,0,3,4,0
F,0,3000,0,0,1,0
F,0.08,3000,0,3,0,0
F,0.65,3000,0,0,0,0
F,1.03,3000,0,3,0,0
F,1.11,3000,0,7,3,0
F,1.03,3000,0,8,8,1
F,0.15,3000,0,0,0,0
F,1,3000,8098,0,8,0
F,1,3000,0,2,1,0
F,1,3000,0,2,3,1
F,0.06,3000,0,0,6,0
F,0.99,3000,0,0,12,0
F,0.16,3000,0,0,5,0
F,0.95,3000,0,3,0,0
F,0.76,3000,0,2,0,0
F,0.29,3000,0,0,0,0
F,0.24,3000,0,0,1,0
F,0.37,3000,0,0,0,0
F,0.47,3000,0,1,2,0
F,1.03,3000,0,1,1,1
F,0,3000,0,0,0,1
F,0.48,3000,0,0,3,0
F,0.6,3000,0,0,1,0
F,0.08,3000,0,0,0,1
F,1.43,3000,0,1,0,0
F,0.69,3000,0,2,1,1
F,0.9,3000,0,0,2,1
F,0.01,3000,0,0,0,0
F,0.71,3000,0,0,3,0
F,0.18,3000,0,0,1,0
F,0.91,3000,0,0,9,0
F,1.03,3000,0,6,0,1
F,0.92,3000,0,3,0,0
F,0.48,3000,0,0,2,0
F,1.02,3000,0,0,2,0
F,0,3000,0,2,5,0
F,0.75,3000,0,0,3,0
F,1,3000,0,0,8,0
F,0.75,3000,0,0,1,0
F,1.02,3000,0,1,0,0
F,0.41,3000,0,2,0,0
F,0.72,3000,0,1,0,0
F,0.31,3000,0,0,0,0
F,0.99,3000,0,0,0,0
F,0.2,3000,0,0,8,1
F,0.18,3000,0,1,2,1
F,1,3000,0,1,1,0
F,0,3000,0,0,1,0
F,0.03,3000,0,0,1,0
F,0.62,3000,4649,0,9,0
F,0.94,3000,0,2,2,0
F,0.41,3000,1601,0,8,0
F,0.8,3000,0,0,0,0
F,1.03,3000,0,4,4,0
F,1.02,3000,0,2,2,0
F,1.59,3000,0,0,24,0
F,0.02,3000,0,0,1,0
F,1,3000,4397,0,11,1
F,0.81,3000,0,4,0,0
F,1.03,3000,0,11,0,0
F,0,3000,0,0,0,0
F,0.49,3000,0,2,0,0
F,0.49,3000,0,3,1,1
F,0,3000,0,0,4,0
F,0.66,3000,0,3,0,0
F,1,3000,2456,0,15,0
F,0.41,3000,0,0,0,0
F,1.04,3000,0,18,2,1
F,0,3000,0,1,0,0
F,0.42,3000,0,0,0,0
F,1.02,3000,0,3,0,1
F,0.98,3000,0,0,4,0
F,0.05,3000,0,1,1,0
F,1.01,3000,0,1,4,1
F,0,3000,0,0,1,0
F,0.88,3000,0,7,0,1
F,0.17,3000,0,0,1,0
F,0.99,3000,0,2,3,0
F,0.61,3000,0,0,4,0
F,1,3000,0,0,10,0
F,0.13,3000,0,0,5,0
F,0.99,3000,4404,4,0,0
F,1.01,3000,0,1,0,0
F,0.67,3000,0,0,2,0
F,0.78,3000,0,0,8,0
F,1,3000,0,0,2,0
F,0.23,3000,0,0,5,0
F,0.49,3000,0,6,0,1
F,0.83,3000,541,1,0,0
F,0.93,3000,0,8,6,1
F,1,3000,0,0,6,0
F,1,3000,1107,0,6,0
F,0.17,3000,0,0,2,0
F,0.89,3000,0,0,2,1
F,1,3000,3989,1,14,0
F,0.02,3000,0,0,5,0
F,0.75,3000,0,8,0,1
F,1,3000,0,1,3,0
F,0.57,3000,0,0,6,0
F,0.46,3000,0,0,7,0
F,1.01,3000,0,4,8,0
F,0.29,3000,0,0,0,0
F,0.52,3000,0,0,3,1
F,1.05,3000,0,3,5,0
F,0.2,3000,0,0,7,0
F,0.13,3000,0,0,0,1
F,0.18,3000,0,0,3,0
F,0.98,3000,1918,0,0,0
F,0.86,3000,0,1,2,0
F,0,3000,0,0,0,0
F,0.11,3000,0,1,0,0
F,1,3000,0,0,2,0
F,0.15,3000,0,2,3,0
F,1.02,3000,1639,0,5,0
F,0,3000,0,0,0,0
F,0.07,3000,0,0,4,0
F,0.01,3000,6856,0,8,0
F,0.08,3000,0,0,0,0
F,1,3000,0,1,5,1
F,1,3000,0,0,11,0
F,0.71,3000,0,0,3,0
F,0.52,3000,0,0,1,0
F,1.02,3000,0,1,5,1
F,1.01,3000,0,5,4,0
F,0.02,3000,0,0,7,0
F,0.55,3000,0,1,4,0
F,1,3000,0,1,11,0
F,0,3000,0,0,1,0
F,0.42,3000,0,1,3,0
F,1.01,3000,0,0,0,0
F,0.94,3000,0,0,11,0
F,0.73,3000,0,7,0,0
F,0.86,3000,0,2,6,0
F,1.01,3000,0,0,1,1
F,1,3000,0,1,13,0
F,1.04,3000,0,3,1,0
F,0.1,3000,0,0,3,0
F,0,3000,0,0,0,0
F,0.52,3000,0,2,11,1
F,0.17,3000,0,0,5,0
F,0.07,3000,0,0,1,0
F,1.14,3000,0,6,8,1
F,0.84,3000,0,4,1,0
F,1.01,3000,0,4,9,1
F,0.41,3000,0,3,2,1
F,0.36,3000,0,3,0,0
F,1.02,3000,0,0,6,1
F,0.07,3000,0,0,0,0
F,0,3000,0,0,1,0
F,0.12,3000,0,2,0,0
F,0,3000,0,0,0,0
F,1.01,3000,0,0,1,0
F,0.33,3000,0,1,7,0
F,0.12,3000,0,0,0,0
F,0.21,3000,0,0,0,0
F,0.47,3000,0,0,1,0
F,0.86,3000,0,2,8,0
F,0.04,3000,0,0,1,0
F,2,3000,0,2,7,1
F,0,3000,0,0,0,0
F,0.99,3000,0,0,3,1
F,0.99,3000,0,4,7,1
F,0.06,3000,0,0,4,0
F,0.49,3000,0,2,1,1
F,0,3000,0,0,2,0
F,1.01,3000,0,0,3,0
F,1.02,3000,0,0,0,1
F,0.88,3000,0,6,0,0
F,1.03,3000,0,3,3,0
F,0.14,3000,0,1,9,0
F,0.97,3000,0,1,0,0
F,1,3000,0,0,3,0
F,1,3000,0,2,0,0
F,0,3000,0,0,0,0
F,0.05,3000,0,0,1,0
F,0.12,3000,0,0,1,0
F,0.11,3000,0,1,1,0
F,0.14,3000,0,0,4,0
F,0.44,3000,0,3,0,0
F,0.27,3000,0,3,2,1
F,0.77,3000,0,0,7,0
F,0,3000,0,0,2,0
F,0.3,3000,0,0,0,1
F,0.91,3000,0,5,6,0
F,0.03,3000,0,0,3,0
F,1.02,3000,0,1,0,1
F,0,3000,0,0,1,0
F,0.24,3000,0,0,1,0
F,1.03,3000,0,1,4,1
F,0.63,3000,0,4,4,1
F,0.14,3000,0,0,3,0
F,0.25,3000,0,0,6,0
F,0.73,3000,0,0,0,0
F,0,3000,0,0,0,0
F,0.17,3000,0,1,1,0
F,0.03,3000,0,0,0,0
F,0,3000,0,0,0,1
F,0,3000,0,1,1,1
F,0.51,3000,0,0,0,0
F,0.26,3000,3744,5,2,0
F,0,3000,0,1,1,0
F,1,3000,0,0,8,1
F,1.01,3000,0,3,1,0
F,0.88,3000,0,7,17,0
F,1,3000,1423,2,6,0
F,0,3000,0,0,1,0
F,1.12,3000,0,1,5,1
F,1.03,3000,0,2,1,0
F,0,3000,0,0,0,0
F,1.03,3000,0,1,6,1
F,1,3000,0,4,3,1
F,1.01,3000,0,3,4,0
F,0.92,3000,0,1,0,1
F,1.02,3000,1235,7,0,1
F,0.96,3000,0,1,0,0
F,0.87,3000,0,0,1,1
F,0.12,3000,0,0,1,1
F,0.63,3000,0,3,2,0
F,0.43,3000,0,2,1,1
F,0.06,3000,0,0,5,0
F,0.19,3000,0,0,2,0
F,1.04,3000,0,4,0,0
F,0.74,3000,0,0,0,0
F,0.35,3000,0,1,2,0
F,0.72,3000,0,2,0,0
F,0.67,3000,0,1,0,0
F,0.26,3000,0,0,1,0
F,0.94,3000,0,2,0,0
F,0.65,3000,0,7,7,1
F,0.81,3000,0,0,0,0
F,0.55,3000,0,4,0,1
F,0.34,3000,0,2,0,0
F,1.02,3000,0,0,7,1
F,1.01,3000,0,2,1,0
F,0,3000,0,2,0,0
F,0.98,3000,0,1,1,0
F,1.02,3000,0,1,1,0
F,1,3000,0,1,13,0
F,0.67,3000,7378,1,1,0
F,0.08,3000,0,0,0,0
F,0.02,3000,0,0,3,1
F,0.08,3000,0,0,0,0
F,0.28,3000,0,0,5,0
F,0.98,3000,0,0,2,0
F,0.52,3000,0,2,1,0
F,0.08,3000,0,2,1,0
F,0.03,3000,0,0,1,0
F,0.73,3000,0,2,0,0
F,0.96,3000,0,6,3,0
F,0.63,3000,0,0,0,0
F,0.35,3000,0,0,1,0
F,0,3000,0,1,4,0
F,1.1,3000,0,0,4,1
F,0.07,3000,0,0,3,0
F,0.19,3000,0,0,0,0
F,0.32,3000,0,0,2,0
F,0.18,3000,0,0,1,0
F,0.96,3000,0,3,0,0
F,0.41,3000,0,0,2,0
F,0.49,3000,0,2,3,0
F,0,3000,0,0,0,0
F,0.75,3000,0,0,0,0
F,0.57,3000,0,2,0,0
F,0,3000,0,0,0,0
F,0.76,3000,0,5,3,1
F,0.78,3000,0,3,6,0
F,0,3000,0,1,1,0
F,1.04,3000,0,4,1,0
F,0.02,3000,0,0,0,1
F,0.4,3000,0,2,1,1
F,0,3000,0,0,0,0
F,0.87,3000,0,0,1,0
F,0,3000,0,2,2,0
F,0.06,3000,1895,0,0,0
F,0.06,3000,0,0,1,0
F,0.46,3000,0,3,2,1
F,1.01,3000,0,4,2,0
F,0.8,3000,0,4,0,0
F,0.83,3000,0,0,1,0
F,1.01,3000,741,1,2,0
F,1.03,3000,0,8,0,1
F,0.12,3000,0,0,0,1
F,1.01,3000,1629,1,4,1
F,1.03,3000,0,1,1,0
F,0.66,3000,0,1,2,0
F,0.62,3000,0,0,4,0
F,0.46,3000,0,2,1,0
F,0.06,3000,0,0,5,0
F,0,3000,0,0,1,0
F,0,3000,0,0,0,0
F,1,3000,0,0,1,0
F,0.09,3000,0,0,2,0
F,0.74,3000,0,4,10,1
F,1.02,3000,0,0,4,0
F,1.06,3000,0,3,1,1
F,0.08,3000,0,3,0,0
F,0.8,3000,0,8,0,0
F,0.97,3000,0,0,4,0
F,0.21,3000,0,2,0,0
F,0.01,3000,0,0,0,0
F,1.08,3000,0,2,11,0
F,1.03,3000,0,3,0,0
F,0.13,3000,0,0,2,0
F,1.02,3000,0,2,13,0
F,1.05,3000,0,10,7,1
F,0.09,3000,1786,1,3,1
F,1.11,3000,0,0,6,0
F,0.31,3000,0,5,2,1
F,0.85,3000,0,0,2,0
F,0,3000,0,1,4,0
F,0,3000,0,0,0,0
F,1.04,3000,0,2,1,1
F,0,3000,0,2,0,0
